TransactionID;Date;Time;CustomerID;Age;Gender;Location;StoreID;OnlineOrderFlag;ProductID;ProductName;Category;Quantity;UnitPrice;TotalPrice;PaymentType;PromotionApplied;DiscountAmount;Total Sales;GiftWrap;ShippingMethod;DeliveryTime;Weather;Event;CustomerSatisfaction;ReturnFlag
8476;30.12.2018;21:28:14;82;18;Other;City_13;92;FALSCH;166;Electronics_Product;Electronics;4;47,83080991;191,3232397;Online Payment;WAHR;19,13232397;172,19091573;WAHR;;;Snowy;Black Friday;1;WAHR
8477;09.12.2023;10:55:13;416;33;Other;City_15;6;FALSCH;918;Food_Product;Food;5;20,84617719;104,2308859;Cash;WAHR;10,42308859;93,80779731;FALSCH;;;Sunny;Black Friday;2;WAHR
8478;17.11.2022;17:05:03;123;46;Female;City_17;2;FALSCH;752;Decorations_Product;Decorations;2;81,44825733;162,8965147;Debit Card;FALSCH;0;162,8965147;WAHR;;;Snowy;None;4;WAHR
8479;18.11.2019;00:34:52;138;37;Other;City_6;;WAHR;782;Decorations_Product;Decorations;4;42,05616937;168,2246775;Debit Card;WAHR;16,82246775;151,40220975;FALSCH;Standard;5;Snowy;Black Friday;2;WAHR
8480;19.11.2020;15:49:08;130;29;Other;City_19;30;FALSCH;911;Toys_Product;Toys;5;41,78736124;208,9368062;Online Payment;FALSCH;20,89368062;188,04312558;WAHR;;;Sunny;Black Friday;3;WAHR
8481;08.12.2021;09:59:26;407;38;Male;City_10;;WAHR;965;Clothing_Product;Clothing;5;52,52827988;262,6413994;Credit Card;FALSCH;0;262,6413994;FALSCH;Overnight;1;Sunny;Christmas Market;1;WAHR
8482;26.12.2022;21:37:47;167;26;Female;City_1;;WAHR;384;Decorations_Product;Decorations;1;92,48589101;92,48589101;Debit Card;FALSCH;0;92,48589101;WAHR;Standard;5;Rainy;Christmas Market;3;FALSCH
8483;13.11.2019;01:13:58;454;29;Male;City_14;75;FALSCH;429;Electronics_Product;Electronics;5;11,1028455;55,51422752;Online Payment;FALSCH;5,551422752;49,962804768;WAHR;;;Snowy;Black Friday;3;FALSCH
8484;29.12.2021;13:20:07;241;51;Other;City_14;79;FALSCH;257;Electronics_Product;Electronics;5;78,80535401;394,0267701;Credit Card;FALSCH;0;394,0267701;WAHR;;;Snowy;Christmas Market;4;WAHR
8485;04.11.2019;13:24:38;490;22;Female;City_15;12;FALSCH;854;Clothing_Product;Clothing;1;13,20895647;13,20895647;Cash;FALSCH;0;13,20895647;FALSCH;;;Sunny;Christmas Market;2;WAHR
8486;22.12.2022;11:05:37;104;31;Other;City_10;;WAHR;122;Electronics_Product;Electronics;5;46,42442525;232,1221262;Cash;WAHR;0;232,1221262;FALSCH;Standard;3;Sunny;Christmas Market;5;FALSCH
8487;06.11.2019;03:37:29;402;46;Female;City_19;17;FALSCH;435;Clothing_Product;Clothing;3;74,54559938;223,6367981;Online Payment;WAHR;0;223,6367981;FALSCH;;;Rainy;Christmas Market;4;FALSCH
8488;27.11.2018;08:19:04;64;24;Male;City_19;66;FALSCH;524;Clothing_Product;Clothing;4;75,41952702;301,6781081;Credit Card;WAHR;30,16781081;271,51029729;FALSCH;;;Rainy;Black Friday;1;WAHR
8489;04.11.2022;18:21:56;57;55;Female;City_6;;WAHR;782;Food_Product;Food;3;96,62445793;289,8733738;Credit Card;FALSCH;28,98733738;260,88603642;FALSCH;Overnight;1;Sunny;Black Friday;2;FALSCH
8490;07.11.2023;21:18:06;227;42;Female;City_10;;WAHR;851;Decorations_Product;Decorations;4;21,25121584;85,00486336;Credit Card;WAHR;8,500486336;76,504377024;FALSCH;Standard;4;Snowy;Black Friday;3;FALSCH
8491;06.11.2019;16:09:29;257;63;Female;City_4;;WAHR;131;Food_Product;Food;2;71,34776196;142,6955239;Online Payment;FALSCH;0;142,6955239;FALSCH;Overnight;2;Snowy;Christmas Market;5;FALSCH
8492;15.12.2022;15:37:53;285;57;Male;City_1;;WAHR;556;Decorations_Product;Decorations;1;97,56502521;97,56502521;Credit Card;FALSCH;0;97,56502521;FALSCH;Overnight;1;Rainy;None;4;WAHR
8493;25.12.2023;11:50:17;179;36;Female;City_4;;WAHR;554;Decorations_Product;Decorations;5;83,09469297;415,4734648;Credit Card;WAHR;0;415,4734648;FALSCH;Overnight;4;Sunny;None;2;WAHR
8494;22.12.2019;02:13:35;273;40;Female;City_2;;WAHR;59;Decorations_Product;Decorations;3;14,38133945;43,14401836;Debit Card;WAHR;0;43,14401836;WAHR;Standard;1;Rainy;Christmas Market;5;WAHR
8495;19.11.2022;07:18:45;105;38;Female;City_14;;WAHR;684;Clothing_Product;Clothing;4;81,47638833;325,9055533;Credit Card;FALSCH;0;325,9055533;WAHR;Express;1;Rainy;Christmas Market;4;FALSCH
8496;04.12.2021;17:52:46;349;25;Male;City_15;;WAHR;963;Decorations_Product;Decorations;3;47,92678284;143,7803485;Credit Card;FALSCH;0;143,7803485;WAHR;Standard;3;Rainy;Christmas Market;4;FALSCH
8497;22.11.2020;19:42:32;144;33;Female;City_12;88;FALSCH;287;Toys_Product;Toys;5;56,89434147;284,4717073;Credit Card;FALSCH;0;284,4717073;WAHR;;;Snowy;None;4;FALSCH
8498;02.11.2020;01:36:25;471;39;Female;City_4;;WAHR;168;Food_Product;Food;1;86,946109;86,946109;Credit Card;FALSCH;8,6946109;78,2514981;FALSCH;Express;3;Sunny;Black Friday;5;WAHR
8499;03.12.2022;16:46:24;491;38;Male;City_11;15;FALSCH;796;Food_Product;Food;1;33,69259575;33,69259575;Debit Card;FALSCH;3,369259575;30,323336175;FALSCH;;;Snowy;Black Friday;2;FALSCH
8500;01.12.2020;21:17:26;191;48;Female;City_8;;WAHR;501;Food_Product;Food;5;65,23700616;326,1850308;Debit Card;FALSCH;0;326,1850308;FALSCH;Express;2;Sunny;None;2;WAHR
8501;26.11.2019;16:38:53;369;54;Other;City_13;88;FALSCH;262;Food_Product;Food;5;35,82254261;179,112713;Cash;WAHR;17,9112713;161,2014417;WAHR;;;Sunny;Black Friday;5;FALSCH
8502;11.11.2021;12:05:51;159;48;Male;City_19;45;FALSCH;388;Decorations_Product;Decorations;2;13,96913469;27,93826937;Online Payment;FALSCH;2,793826937;25,144442433;FALSCH;;;Sunny;Black Friday;3;FALSCH
8503;03.12.2020;02:07:30;87;61;Male;City_5;;WAHR;827;Toys_Product;Toys;5;98,39999448;491,9999724;Credit Card;FALSCH;0;491,9999724;WAHR;Express;3;Snowy;None;1;FALSCH
8504;25.12.2023;18:51:05;236;43;Other;City_2;;WAHR;606;Electronics_Product;Electronics;5;77,30661439;386,533072;Online Payment;FALSCH;0;386,533072;WAHR;Overnight;4;Sunny;Christmas Market;1;FALSCH
8505;23.11.2020;00:28:22;392;54;Male;City_11;;WAHR;214;Toys_Product;Toys;1;61,82657245;61,82657245;Cash;FALSCH;6,182657245;55,643915205;WAHR;Overnight;1;Snowy;Black Friday;1;WAHR
8506;27.12.2020;20:59:04;450;45;Other;City_17;;WAHR;361;Decorations_Product;Decorations;3;57,12697733;171,380932;Debit Card;FALSCH;0;171,380932;FALSCH;Standard;3;Sunny;None;1;FALSCH
8507;07.11.2019;09:18:37;136;19;Female;City_10;29;FALSCH;327;Electronics_Product;Electronics;3;47,84004079;143,5201224;Debit Card;WAHR;14,35201224;129,16811016;FALSCH;;;Sunny;Black Friday;2;FALSCH
8508;05.11.2018;20:41:29;250;30;Female;City_10;;WAHR;496;Decorations_Product;Decorations;2;98,40109583;196,8021917;Credit Card;WAHR;0;196,8021917;WAHR;Express;4;Snowy;None;2;WAHR
8509;21.11.2022;19:12:08;45;47;Male;City_2;;WAHR;106;Decorations_Product;Decorations;1;40,77469414;40,77469414;Online Payment;WAHR;0;40,77469414;WAHR;Standard;1;Sunny;None;5;WAHR
8510;25.12.2022;01:31:06;499;35;Other;City_18;;WAHR;824;Decorations_Product;Decorations;3;45,36133678;136,0840103;Debit Card;FALSCH;13,60840103;122,47560927;FALSCH;Standard;2;Snowy;Black Friday;1;FALSCH
8511;06.11.2018;14:35:23;226;61;Other;City_19;42;FALSCH;998;Electronics_Product;Electronics;4;99,17489775;396,699591;Debit Card;FALSCH;0;396,699591;WAHR;;;Snowy;None;2;WAHR
8512;26.12.2023;04:30:44;122;67;Other;City_5;;WAHR;723;Toys_Product;Toys;5;58,0891028;290,445514;Online Payment;WAHR;0;290,445514;FALSCH;Express;4;Snowy;Christmas Market;4;FALSCH
8513;30.11.2020;12:07:46;37;27;Female;City_16;;WAHR;666;Clothing_Product;Clothing;1;17,7012311;17,7012311;Credit Card;WAHR;1,77012311;15,93110799;FALSCH;Overnight;2;Rainy;Black Friday;5;WAHR
8514;29.11.2021;04:07:59;256;20;Male;City_18;52;FALSCH;844;Clothing_Product;Clothing;2;45,78828984;91,57657969;Debit Card;WAHR;9,157657969;82,418921721;FALSCH;;;Sunny;Black Friday;3;FALSCH
8515;27.11.2018;15:09:27;170;30;Male;City_10;28;FALSCH;502;Toys_Product;Toys;5;60,30493622;301,5246811;Credit Card;WAHR;30,15246811;271,37221299;FALSCH;;;Rainy;Black Friday;5;WAHR
8516;23.12.2019;10:21:27;167;28;Female;City_1;2;FALSCH;694;Clothing_Product;Clothing;5;98,48481854;492,4240927;Credit Card;FALSCH;49,24240927;443,18168343;FALSCH;;;Sunny;Black Friday;3;WAHR
8517;02.11.2021;18:32:40;291;45;Female;City_14;;WAHR;808;Decorations_Product;Decorations;5;26,57348377;132,8674188;Credit Card;FALSCH;0;132,8674188;FALSCH;Overnight;4;Rainy;Christmas Market;2;FALSCH
8518;14.11.2021;21:26:30;15;55;Female;City_14;;WAHR;617;Decorations_Product;Decorations;2;51,37468556;102,7493711;Online Payment;FALSCH;0;102,7493711;FALSCH;Overnight;1;Sunny;Christmas Market;5;FALSCH
8519;11.12.2020;05:02:48;183;45;Female;City_8;;WAHR;740;Clothing_Product;Clothing;1;77,73590924;77,73590924;Cash;FALSCH;7,773590924;69,962318316;WAHR;Overnight;5;Rainy;Black Friday;5;FALSCH
8520;21.12.2021;20:23:03;395;40;Female;City_3;;WAHR;60;Electronics_Product;Electronics;2;17,04035195;34,0807039;Online Payment;WAHR;0;34,0807039;WAHR;Standard;1;Rainy;Christmas Market;4;FALSCH
8521;15.12.2021;15:45:13;64;31;Other;City_12;66;FALSCH;450;Toys_Product;Toys;1;60,05758409;60,05758409;Cash;FALSCH;0;60,05758409;FALSCH;;;Rainy;Christmas Market;1;WAHR
8522;19.12.2019;21:34:36;246;60;Female;City_9;;WAHR;806;Decorations_Product;Decorations;4;13,79857825;55,194313;Credit Card;FALSCH;5,5194313;49,6748817;FALSCH;Overnight;4;Sunny;Black Friday;5;WAHR
8523;18.11.2018;01:15:48;443;35;Other;City_4;;WAHR;623;Food_Product;Food;1;99,4123021;99,4123021;Online Payment;WAHR;0;99,4123021;FALSCH;Express;3;Snowy;None;4;WAHR
8524;20.12.2023;21:18:47;311;67;Female;City_13;;WAHR;172;Clothing_Product;Clothing;4;23,7430004;94,97200161;Online Payment;WAHR;0;94,97200161;WAHR;Overnight;1;Snowy;Christmas Market;3;WAHR
8525;18.11.2022;07:39:09;307;35;Other;City_10;61;FALSCH;634;Decorations_Product;Decorations;3;28,31915277;84,9574583;Cash;FALSCH;0;84,9574583;FALSCH;;;Snowy;Christmas Market;4;FALSCH
8526;27.12.2022;14:59:10;350;31;Other;City_6;95;FALSCH;660;Decorations_Product;Decorations;5;67,91506046;339,5753023;Debit Card;FALSCH;0;339,5753023;WAHR;;;Rainy;Christmas Market;2;WAHR
8527;07.11.2021;18:06:17;6;62;Male;City_15;;WAHR;557;Clothing_Product;Clothing;2;15,57559279;31,15118557;Credit Card;FALSCH;0;31,15118557;WAHR;Overnight;2;Snowy;Christmas Market;3;FALSCH
8528;11.12.2019;23:51:41;216;44;Male;City_14;89;FALSCH;669;Decorations_Product;Decorations;5;68,86474692;344,3237346;Credit Card;FALSCH;0;344,3237346;WAHR;;;Rainy;Christmas Market;3;WAHR
8529;04.11.2021;19:14:00;211;18;Female;City_12;;WAHR;144;Toys_Product;Toys;3;38,99435996;116,9830799;Online Payment;WAHR;0;116,9830799;FALSCH;Standard;2;Rainy;None;3;FALSCH
8530;10.12.2021;12:45:18;170;53;Male;City_10;;WAHR;427;Food_Product;Food;2;15,82930866;31,65861732;Credit Card;WAHR;0;31,65861732;FALSCH;Express;2;Rainy;Christmas Market;5;FALSCH
8531;10.12.2021;09:29:33;363;48;Female;City_2;;WAHR;860;Food_Product;Food;2;35,95088142;71,90176283;Cash;WAHR;0;71,90176283;WAHR;Standard;1;Snowy;Christmas Market;5;FALSCH
8532;22.11.2022;09:12:02;167;34;Male;City_19;;WAHR;152;Toys_Product;Toys;1;92,5698484;92,5698484;Debit Card;WAHR;9,25698484;83,31286356;WAHR;Overnight;5;Sunny;Black Friday;1;FALSCH
8533;27.12.2020;10:44:53;105;38;Female;City_12;43;FALSCH;846;Toys_Product;Toys;3;71,14170214;213,4251064;Credit Card;WAHR;21,34251064;192,08259576;WAHR;;;Rainy;Black Friday;3;WAHR
8534;06.12.2021;23:43:22;62;27;Male;City_7;41;FALSCH;487;Decorations_Product;Decorations;3;93,63494467;280,904834;Cash;WAHR;0;280,904834;FALSCH;;;Rainy;None;2;FALSCH
8535;24.12.2019;12:17:36;132;63;Other;City_7;43;FALSCH;311;Decorations_Product;Decorations;5;58,5410987;292,7054935;Debit Card;WAHR;0;292,7054935;FALSCH;;;Rainy;None;1;FALSCH
8536;12.11.2022;01:33:06;149;67;Male;City_20;45;FALSCH;850;Food_Product;Food;5;79,6898744;398,449372;Online Payment;WAHR;0;398,449372;FALSCH;;;Sunny;Christmas Market;5;FALSCH
8537;06.11.2023;14:14:04;221;23;Other;City_1;;WAHR;202;Electronics_Product;Electronics;4;78,9183524;315,6734096;Credit Card;WAHR;31,56734096;284,10606864;FALSCH;Express;3;Snowy;Black Friday;2;WAHR
8538;29.11.2019;15:09:00;371;43;Male;City_9;92;FALSCH;948;Clothing_Product;Clothing;5;53,99314058;269,9657029;Debit Card;WAHR;26,99657029;242,96913261;WAHR;;;Sunny;Black Friday;2;FALSCH
8539;10.11.2021;18:32:22;278;67;Male;City_1;66;FALSCH;972;Decorations_Product;Decorations;3;46,836821;140,510463;Debit Card;FALSCH;0;140,510463;WAHR;;;Sunny;None;1;WAHR
8540;30.12.2018;19:10:56;316;38;Female;City_5;7;FALSCH;110;Decorations_Product;Decorations;3;82,55476493;247,6642948;Cash;FALSCH;24,76642948;222,89786532;WAHR;;;Rainy;Black Friday;2;WAHR
8541;08.12.2018;15:51:59;350;25;Female;City_10;8;FALSCH;769;Toys_Product;Toys;4;50,14793893;200,5917557;Credit Card;WAHR;0;200,5917557;WAHR;;;Rainy;Christmas Market;2;WAHR
8542;07.12.2023;08:32:34;359;44;Female;City_3;;WAHR;7;Toys_Product;Toys;1;56,22219453;56,22219453;Cash;FALSCH;5,622219453;50,599975077;WAHR;Standard;5;Sunny;Black Friday;5;WAHR
8543;08.11.2023;21:17:04;473;25;Male;City_10;;WAHR;546;Electronics_Product;Electronics;2;26,59609119;53,19218238;Credit Card;WAHR;5,319218238;47,872964142;FALSCH;Standard;2;Snowy;Black Friday;4;FALSCH
8544;04.12.2018;21:58:15;339;38;Other;City_3;63;FALSCH;44;Toys_Product;Toys;4;60,8079206;243,2316824;Debit Card;WAHR;0;243,2316824;WAHR;;;Snowy;None;4;FALSCH
8545;18.12.2020;04:12:53;440;23;Female;City_2;;WAHR;440;Food_Product;Food;4;23,89601663;95,58406652;Credit Card;FALSCH;0;95,58406652;WAHR;Express;5;Rainy;Christmas Market;4;FALSCH
8546;06.11.2020;06:50:25;398;34;Male;City_5;86;FALSCH;184;Clothing_Product;Clothing;2;35,97056092;71,94112184;Online Payment;FALSCH;0;71,94112184;FALSCH;;;Sunny;None;2;WAHR
8547;02.11.2022;23:44:11;461;51;Female;City_9;35;FALSCH;801;Electronics_Product;Electronics;2;34,21006474;68,42012948;Credit Card;FALSCH;0;68,42012948;FALSCH;;;Rainy;None;3;FALSCH
8548;08.12.2022;22:27:13;361;53;Female;City_19;;WAHR;789;Toys_Product;Toys;2;55,8201045;111,640209;Credit Card;WAHR;0;111,640209;WAHR;Overnight;1;Rainy;Christmas Market;2;FALSCH
8549;08.12.2021;21:35:39;86;60;Other;City_1;;WAHR;598;Clothing_Product;Clothing;3;61,6814388;185,0443164;Online Payment;FALSCH;0;185,0443164;FALSCH;Express;2;Rainy;Christmas Market;2;FALSCH
8550;12.12.2020;20:24:00;327;25;Other;City_12;;WAHR;277;Food_Product;Food;3;77,57804342;232,7341303;Cash;FALSCH;23,27341303;209,46071727;FALSCH;Standard;2;Rainy;Black Friday;1;WAHR
8551;22.12.2021;22:45:06;4;59;Male;City_6;;WAHR;162;Toys_Product;Toys;1;72,51810085;72,51810085;Debit Card;WAHR;0;72,51810085;WAHR;Express;4;Sunny;None;3;WAHR
8552;24.11.2022;10:08:31;497;53;Female;City_6;;WAHR;662;Toys_Product;Toys;2;41,67559926;83,35119852;Cash;FALSCH;8,335119852;75,016078668;WAHR;Standard;5;Sunny;Black Friday;2;WAHR
8553;11.11.2022;17:34:43;267;52;Male;City_19;87;FALSCH;439;Decorations_Product;Decorations;2;67,8152947;135,6305894;Cash;FALSCH;13,56305894;122,06753046;FALSCH;;;Snowy;Black Friday;4;FALSCH
8554;05.11.2020;14:43:10;73;67;Other;City_18;;WAHR;438;Decorations_Product;Decorations;3;29,63575418;88,90726255;Cash;WAHR;8,890726255;80,016536295;WAHR;Standard;5;Snowy;Black Friday;2;FALSCH
8555;20.11.2020;21:53:30;113;46;Male;City_13;46;FALSCH;795;Clothing_Product;Clothing;3;86,43388575;259,3016573;Credit Card;FALSCH;0;259,3016573;WAHR;;;Rainy;Christmas Market;4;FALSCH
8556;25.11.2023;14:28:48;117;35;Male;City_11;40;FALSCH;806;Electronics_Product;Electronics;1;43,7959322;43,7959322;Debit Card;FALSCH;4,37959322;39,41633898;WAHR;;;Snowy;Black Friday;5;FALSCH
8557;20.12.2019;12:28:43;202;24;Other;City_13;;WAHR;201;Decorations_Product;Decorations;4;34,82080752;139,2832301;Credit Card;FALSCH;0;139,2832301;WAHR;Express;5;Rainy;Christmas Market;3;FALSCH
8558;02.12.2021;16:41:13;159;63;Other;City_4;;WAHR;948;Toys_Product;Toys;5;12,53735107;62,68675535;Cash;WAHR;0;62,68675535;FALSCH;Express;1;Sunny;None;4;WAHR
8559;29.11.2021;16:08:29;351;26;Female;City_2;;WAHR;227;Decorations_Product;Decorations;1;18,69460383;18,69460383;Debit Card;WAHR;1,869460383;16,825143447;FALSCH;Express;4;Sunny;Black Friday;3;FALSCH
8560;07.12.2020;18:51:00;209;60;Other;City_16;71;FALSCH;900;Clothing_Product;Clothing;4;88,87611438;355,5044575;Debit Card;WAHR;0;355,5044575;FALSCH;;;Sunny;Christmas Market;3;WAHR
8561;25.11.2023;05:11:15;434;24;Male;City_19;;WAHR;462;Clothing_Product;Clothing;2;99,30902576;198,6180515;Cash;FALSCH;19,86180515;178,75624635;FALSCH;Standard;4;Snowy;Black Friday;1;WAHR
8562;17.11.2018;05:18:09;89;45;Other;City_2;5;FALSCH;296;Toys_Product;Toys;1;73,34042541;73,34042541;Cash;WAHR;7,334042541;66,006382869;WAHR;;;Sunny;Black Friday;4;WAHR
8563;16.11.2019;15:48:40;488;31;Female;City_9;57;FALSCH;664;Toys_Product;Toys;4;75,43064346;301,7225738;Online Payment;WAHR;30,17225738;271,55031642;WAHR;;;Rainy;Black Friday;1;FALSCH
8564;09.12.2018;23:42:09;273;23;Other;City_15;6;FALSCH;48;Clothing_Product;Clothing;1;74,09538298;74,09538298;Debit Card;WAHR;7,409538298;66,685844682;FALSCH;;;Rainy;Black Friday;4;FALSCH
8565;03.12.2019;21:00:58;438;56;Male;City_10;3;FALSCH;147;Decorations_Product;Decorations;1;54,75543859;54,75543859;Online Payment;WAHR;0;54,75543859;WAHR;;;Sunny;Christmas Market;5;WAHR
8566;22.12.2021;07:26:13;89;56;Male;City_5;61;FALSCH;491;Decorations_Product;Decorations;5;13,65535228;68,27676139;Credit Card;WAHR;6,827676139;61,449085251;FALSCH;;;Snowy;Black Friday;3;FALSCH
8567;14.11.2020;00:48:27;74;22;Female;City_14;43;FALSCH;79;Electronics_Product;Electronics;3;35,05311225;105,1593367;Debit Card;FALSCH;0;105,1593367;FALSCH;;;Sunny;None;5;FALSCH
8568;11.12.2021;00:49:44;136;24;Female;City_20;45;FALSCH;122;Electronics_Product;Electronics;1;16,00866363;16,00866363;Debit Card;FALSCH;1,600866363;14,407797267;FALSCH;;;Snowy;Black Friday;4;FALSCH
8569;28.12.2020;17:42:51;93;48;Male;City_1;;WAHR;978;Electronics_Product;Electronics;4;21,31447768;85,2579107;Online Payment;WAHR;0;85,2579107;FALSCH;Overnight;4;Rainy;Christmas Market;1;FALSCH
8570;02.11.2021;18:55:50;195;19;Other;City_14;;WAHR;719;Electronics_Product;Electronics;3;53,65013969;160,9504191;Debit Card;WAHR;0;160,9504191;FALSCH;Express;5;Rainy;Christmas Market;1;FALSCH
8571;31.12.2018;02:14:44;25;37;Male;City_3;;WAHR;622;Toys_Product;Toys;4;46,54814321;186,1925728;Debit Card;WAHR;0;186,1925728;WAHR;Express;5;Sunny;None;2;FALSCH
8572;26.12.2019;12:28:15;167;45;Female;City_11;2;FALSCH;360;Toys_Product;Toys;1;16,84012924;16,84012924;Online Payment;WAHR;0;16,84012924;WAHR;;;Snowy;None;1;WAHR
8573;12.12.2021;19:40:02;259;52;Other;City_19;;WAHR;763;Toys_Product;Toys;1;34,53915103;34,53915103;Cash;WAHR;0;34,53915103;WAHR;Express;3;Rainy;Christmas Market;4;FALSCH
8574;15.11.2022;05:56:10;277;55;Female;City_16;43;FALSCH;69;Decorations_Product;Decorations;1;30,42203649;30,42203649;Cash;WAHR;0;30,42203649;WAHR;;;Sunny;Christmas Market;4;FALSCH
8575;16.11.2018;13:45:02;201;35;Male;City_8;5;FALSCH;507;Decorations_Product;Decorations;3;10,06349598;30,19048795;Credit Card;FALSCH;0;30,19048795;FALSCH;;;Snowy;Christmas Market;1;FALSCH
8576;08.12.2022;20:03:29;293;41;Female;City_16;12;FALSCH;38;Electronics_Product;Electronics;5;51,8127432;259,063716;Credit Card;FALSCH;25,9063716;233,1573444;WAHR;;;Sunny;Black Friday;5;WAHR
8577;20.11.2018;06:56:28;155;38;Male;City_5;35;FALSCH;367;Decorations_Product;Decorations;1;35,29051755;35,29051755;Online Payment;WAHR;0;35,29051755;WAHR;;;Rainy;Christmas Market;1;WAHR
8578;03.11.2019;06:46:31;249;29;Female;City_7;;WAHR;330;Food_Product;Food;2;80,88402802;161,768056;Online Payment;FALSCH;0;161,768056;WAHR;Express;5;Sunny;None;5;FALSCH
8579;06.11.2022;09:12:16;377;63;Male;City_13;6;FALSCH;410;Food_Product;Food;2;16,75127874;33,50255748;Credit Card;WAHR;3,350255748;30,152301732;FALSCH;;;Rainy;Black Friday;4;WAHR
8580;27.11.2022;08:59:51;388;51;Other;City_9;;WAHR;816;Toys_Product;Toys;4;57,80391059;231,2156423;Cash;WAHR;23,12156423;208,09407807;WAHR;Standard;4;Snowy;Black Friday;2;WAHR
8581;16.11.2022;11:17:42;495;21;Male;City_3;16;FALSCH;651;Electronics_Product;Electronics;1;74,09748282;74,09748282;Debit Card;WAHR;7,409748282;66,687734538;FALSCH;;;Rainy;Black Friday;2;WAHR
8582;19.11.2019;21:31:15;141;38;Male;City_9;87;FALSCH;718;Food_Product;Food;2;11,38314478;22,76628957;Credit Card;FALSCH;2,276628957;20,489660613;FALSCH;;;Rainy;Black Friday;4;WAHR
8583;17.12.2022;13:22:59;179;58;Female;City_15;;WAHR;65;Electronics_Product;Electronics;4;48,61882556;194,4753022;Credit Card;FALSCH;0;194,4753022;FALSCH;Express;1;Snowy;None;2;WAHR
8584;28.11.2023;00:32:37;296;54;Female;City_5;;WAHR;526;Decorations_Product;Decorations;2;13,02178302;26,04356605;Debit Card;FALSCH;2,604356605;23,439209445;WAHR;Standard;2;Sunny;Black Friday;4;FALSCH
8585;25.12.2020;02:43:50;4;45;Other;City_5;60;FALSCH;831;Food_Product;Food;1;75,02890871;75,02890871;Online Payment;FALSCH;7,502890871;67,526017839;WAHR;;;Rainy;Black Friday;5;FALSCH
8586;15.12.2021;12:55:59;224;23;Female;City_17;59;FALSCH;914;Electronics_Product;Electronics;1;47,00393337;47,00393337;Credit Card;FALSCH;0;47,00393337;FALSCH;;;Snowy;Christmas Market;5;WAHR
8587;09.12.2019;09:53:40;22;20;Other;City_20;;WAHR;528;Food_Product;Food;5;62,21735517;311,0867758;Online Payment;WAHR;0;311,0867758;WAHR;Overnight;1;Sunny;None;4;WAHR
8588;12.12.2019;09:40:10;365;68;Male;City_16;77;FALSCH;783;Food_Product;Food;4;75,72946639;302,9178655;Cash;FALSCH;0;302,9178655;FALSCH;;;Rainy;None;3;FALSCH
8589;27.12.2018;02:22:56;146;25;Male;City_20;;WAHR;394;Toys_Product;Toys;3;52,76952838;158,3085851;Credit Card;WAHR;0;158,3085851;FALSCH;Standard;1;Sunny;None;4;WAHR
8590;22.11.2018;06:53:38;138;38;Female;City_20;28;FALSCH;122;Clothing_Product;Clothing;4;50,9445806;203,7783224;Credit Card;WAHR;0;203,7783224;FALSCH;;;Sunny;Christmas Market;2;FALSCH
8591;30.12.2021;05:27:59;143;40;Female;City_10;;WAHR;276;Electronics_Product;Electronics;3;25,4048927;76,21467809;Credit Card;WAHR;0;76,21467809;FALSCH;Standard;1;Sunny;Christmas Market;5;FALSCH
8592;03.12.2019;19:34:03;59;18;Other;City_17;80;FALSCH;988;Toys_Product;Toys;2;91,06339769;182,1267954;Cash;WAHR;18,21267954;163,91411586;FALSCH;;;Sunny;Black Friday;5;FALSCH
8593;08.12.2023;12:32:19;472;25;Male;City_7;;WAHR;813;Toys_Product;Toys;2;78,072563;156,145126;Credit Card;FALSCH;0;156,145126;WAHR;Overnight;2;Rainy;Christmas Market;3;FALSCH
8594;15.11.2020;16:14:32;279;35;Other;City_10;;WAHR;652;Toys_Product;Toys;2;31,66031513;63,32063027;Cash;WAHR;0;63,32063027;FALSCH;Overnight;3;Sunny;None;4;FALSCH
8595;26.11.2021;18:48:28;399;28;Other;City_13;7;FALSCH;578;Decorations_Product;Decorations;3;62,86016636;188,5804991;Debit Card;FALSCH;18,85804991;169,72244919;WAHR;;;Sunny;Black Friday;2;FALSCH
8596;29.11.2022;00:05:46;454;19;Male;City_12;;WAHR;652;Electronics_Product;Electronics;3;75,05210307;225,1563092;Cash;FALSCH;22,51563092;202,64067828;FALSCH;Standard;5;Snowy;Black Friday;3;FALSCH
8597;10.11.2019;06:41:00;104;31;Female;City_4;;WAHR;511;Clothing_Product;Clothing;1;47,1216869;47,1216869;Cash;WAHR;0;47,1216869;WAHR;Express;1;Sunny;Christmas Market;2;FALSCH
8598;10.11.2021;01:12:41;425;64;Other;City_15;;WAHR;526;Decorations_Product;Decorations;3;99,22351465;297,6705439;Credit Card;FALSCH;29,76705439;267,90348951;WAHR;Overnight;4;Sunny;Black Friday;5;WAHR
8599;25.11.2022;11:20:38;28;49;Other;City_18;;WAHR;951;Decorations_Product;Decorations;5;84,43974432;422,1987216;Cash;FALSCH;42,21987216;379,97884944;FALSCH;Express;4;Sunny;Black Friday;4;WAHR
8600;01.12.2018;13:56:30;200;61;Other;City_14;;WAHR;369;Food_Product;Food;4;29,84284163;119,3713665;Debit Card;FALSCH;0;119,3713665;WAHR;Standard;4;Snowy;None;1;FALSCH
